heldout_seed,regression_budget,selected_model,selected_rule,source_rows,source_recoveries,source_regressions,target,other,seed,pid,trial,baseline_correct,raw_router_correct,pairwise_gated_correct,raw_accept,pairwise_accept,policy,packet_id,judge_model,judge_rule,judge_choice
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,109,3,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,109,4,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,109,5,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,109,6,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,109,7,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,111,0,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0332_recovery_s60601_p111_t0,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,111,1,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0333_recovery_s60601_p111_t1,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,111,2,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0334_recovery_s60601_p111_t2,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,111,3,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0335_recovery_s60601_p111_t3,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,111,4,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0336_recovery_s60601_p111_t4,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,111,5,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0337_recovery_s60601_p111_t5,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,111,6,False,True,True,True,True,target_intersection_top20,pairwise_router_v125_budget2_all_0338_recovery_s60601_p111_t6,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,111,7,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0339_recovery_s60601_p111_t7,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,112,0,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,112,1,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,112,2,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,112,3,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,112,4,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,112,5,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,112,6,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,112,7,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,115,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,115,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,115,2,False,False,False,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0077_neither_correct_s60601_p115_t2,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,115,3,False,False,False,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0078_neither_correct_s60601_p115_t3,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,115,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,115,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,115,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,115,7,False,False,False,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0079_neither_correct_s60601_p115_t7,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,117,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,117,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,117,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,117,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,117,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,117,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,117,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,117,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,118,0,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,118,1,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,118,2,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,118,3,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,118,4,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,118,5,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,118,6,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,118,7,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,120,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,120,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,120,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,120,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,120,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,120,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,120,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,120,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,121,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,121,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,121,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,121,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,121,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,121,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,121,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,121,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,122,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,122,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,122,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,122,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,122,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,122,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,122,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,122,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,123,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,123,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,123,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,123,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,123,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,123,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,123,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,123,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,124,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,124,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,124,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,124,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,124,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,124,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,124,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,124,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,126,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,126,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,126,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,126,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,126,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,126,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,126,6,False,False,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0080_neither_correct_s60601_p126_t6,qwen14b,B,NEITHER
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,126,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,127,0,False,False,False,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0081_neither_correct_s60601_p127_t0,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,127,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,127,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,127,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,127,4,False,False,False,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0082_neither_correct_s60601_p127_t4,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,127,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,127,6,False,False,False,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0083_neither_correct_s60601_p127_t6,qwen14b,B,B
60601,2,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,127,7,False,False,False,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0084_neither_correct_s60601_p127_t7,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,0,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,0,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,0,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,0,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,0,4,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,0,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,0,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,0,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,1,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,1,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,1,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,1,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,1,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,1,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,1,6,False,False,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0037_neither_correct_s60601_p1_t6,qwen14b,B,A
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,1,7,False,False,False,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0038_neither_correct_s60601_p1_t7,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,2,0,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0001_both_correct_s60601_p2_t0,qwen14b,B,BOTH
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,2,1,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0002_both_correct_s60601_p2_t1,qwen14b,B,BOTH
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,2,2,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0003_both_correct_s60601_p2_t2,qwen14b,B,BOTH
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,2,3,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0004_both_correct_s60601_p2_t3,qwen14b,B,BOTH
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,2,4,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0005_both_correct_s60601_p2_t4,qwen14b,B,BOTH
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,2,5,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0006_both_correct_s60601_p2_t5,qwen14b,B,BOTH
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,2,6,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0007_both_correct_s60601_p2_t6,qwen14b,B,BOTH
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,2,7,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0008_both_correct_s60601_p2_t7,qwen14b,B,BOTH
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,3,0,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0250_recovery_s60601_p3_t0,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,3,1,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0251_recovery_s60601_p3_t1,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,3,2,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0252_recovery_s60601_p3_t2,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,3,3,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0253_recovery_s60601_p3_t3,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,3,4,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0254_recovery_s60601_p3_t4,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,3,5,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0255_recovery_s60601_p3_t5,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,3,6,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0256_recovery_s60601_p3_t6,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,3,7,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0257_recovery_s60601_p3_t7,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,4,0,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0258_recovery_s60601_p4_t0,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,4,1,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,4,2,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,4,3,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,4,4,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,4,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,4,6,False,True,True,True,True,union_rank_top3,pairwise_router_v125_budget2_all_0259_recovery_s60601_p4_t6,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,4,7,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,5,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,5,1,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0260_recovery_s60601_p5_t1,qwen14b,B,NEITHER
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,5,2,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,5,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,5,4,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,5,5,False,False,False,True,True,target_intersection_top10,pairwise_router_v125_budget2_all_0039_neither_correct_s60601_p5_t5,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,5,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,5,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,7,0,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,7,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,7,2,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,7,3,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,7,4,False,True,True,True,True,target_intersection_top20,pairwise_router_v125_budget2_all_0261_recovery_s60601_p7_t4,qwen14b,B,B
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,7,5,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,7,6,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,7,7,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,8,0,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,8,1,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,8,2,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,8,3,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,8,4,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,8,5,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,8,6,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,8,7,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,9,0,True,True,True,False,False,baseline,,qwen14b,B,NOT_ROUTED
60601,5,qwen14b,B,158,54,2,MATH/Gemma,MATH/Llama,60601,9,1,False,False,False,False,False,baseline,,qwen14b,B,NOT_ROUTED
