heldout_seed,regression_budget,selected_model,selected_rule,source_rows,source_recoveries,source_regressions,target,other,seed,pid,trial,baseline_correct,raw_router_correct,pairwise_gated_correct,raw_accept,pairwise_accept,policy,packet_id,judge_model,judge_rule,judge_choice
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,100,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,101,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,101,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,101,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,101,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,101,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,101,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,101,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,101,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,102,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,102,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,102,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,102,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,102,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,102,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,102,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,102,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,103,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,103,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,103,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,103,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,103,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,103,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,103,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,103,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,106,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,106,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,106,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,106,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,106,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,106,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,106,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,106,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,109,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,109,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,109,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,109,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,109,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,109,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,109,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,109,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,111,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,111,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,111,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,111,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,111,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,111,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,111,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,111,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,112,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,112,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,112,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,112,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,112,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,112,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,112,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,112,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,115,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,115,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,115,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,115,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,115,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,115,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,115,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,115,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,117,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,117,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,117,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,117,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,117,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,117,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,117,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,117,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,118,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,118,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,118,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,118,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,118,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,118,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,118,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,118,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,120,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,120,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,120,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,120,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,120,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,120,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,120,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,120,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,121,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,121,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,121,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,121,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,121,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,121,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,121,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,121,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,122,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,122,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,122,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,122,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,122,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,122,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,122,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,122,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,123,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,123,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,123,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,123,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,123,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,123,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,123,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,123,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,124,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,124,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,124,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,124,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,124,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,124,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,124,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,124,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,126,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,126,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,126,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,126,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,126,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,126,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,126,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,126,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,127,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,127,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,127,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,127,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,127,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,127,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,127,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,1,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,127,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,0,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,0,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,0,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,0,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,0,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,0,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,0,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,0,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,1,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,1,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,1,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,1,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,1,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,1,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,1,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,1,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,2,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,2,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,2,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,2,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,2,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,2,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,2,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,2,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,3,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,3,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,3,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,3,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,3,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,3,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,3,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,3,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,4,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,4,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,4,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,4,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,4,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,4,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,4,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,4,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,5,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,5,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,5,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,5,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,5,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,5,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,5,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,5,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,7,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,2,mathstral,never,4,0,0,MATH/Llama,MATH/Gemma,60601,7,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
